[Arrival Time, Service Time, Time Remain, Time Finished, First Serviced, Wait Amount]
[3507, 4.910002, 0, 3578.580497000242, 3512.2832210002134, 5.283221000213416]
[3313, 32.466197, 0, 3593.8466940002486, 3315.2106060001283, 2.2106060001283367]
[3530, 5.40252, 0, 3611.089214000256, 3536.763221000224, 6.7632210002238935]
[3524, 8.0325, 0, 3646.8317140002714, 3530.133221000221, 6.133221000221056]
[3519, 17.333341, 0, 3786.9150550003314, 3525.033221000219, 6.033221000218873]
[3451, 25.142495, 0, 3804.407550000339, 3454.1432210001885, 3.1432210001885323]
[3616, 12.625724, 0, 3825.4532740003483, 3622.319214000261, 6.319214000261127]
[3397, 34.221506, 0, 3835.3747800003525, 3399.985310000165, 2.9853100001651]
[3803, 2.353177, 0, 3846.4479570003573, 3811.5575500003424, 8.557550000342417]
[3116, 87.723243, 0, 3863.5112000003646, 3118.0629000000436, 2.0629000000435553]
[3847, 1.345374, 0, 3871.006574000368, 3854.617957000361, 7.617957000361002]
[3612, 21.677994, 0, 3956.3645680004047, 3617.729214000259, 5.729214000259162]
[3763, 13.36842, 0, 3975.1029880004126, 3771.791714000325, 8.7917140003251]
[3984, 1.208756, 0, 4007.4517440004265, 3990.9229880004195, 6.9229880004195365]
[4005, 3.398066, 0, 4065.999810000452, 4012.561744000429, 7.5617440004289165]
[3748, 20.180901, 0, 4078.9407110004577, 3756.4917140003186, 8.491714000318552]
[3544, 34.359332, 0, 4084.9200430004603, 3550.87675900023, 6.8767590002298675]
[4013, 4.929419, 0, 4100.659462000467, 4020.7217440004324, 7.721744000432409]
[3437, 48.998405, 0, 4149.617867000488, 3440.1930870001825, 3.1930870001824587]
[4105, 2.534944, 0, 4155.782811000491, 4112.399462000472, 7.39946200047234]
[3959, 14.135837, 0, 4198.258648000509, 3965.554568000409, 6.554568000408835]
[4041, 10.249664, 0, 4216.878312000517, 4049.2817440004446, 8.281744000444633]
[3695, 35.812822, 0, 4273.301134000541, 3702.4317140002954, 7.431714000295415]
[3652, 39.914288, 0, 4290.045422000549, 3658.5717140002766, 6.571714000276643]
[3303, 78.543856, 0, 4293.669278000551, 3305.010606000124, 2.010606000123971]
[3495, 51.612583, 0, 4297.361861000552, 3499.533221000208, 4.533221000207959]
[4065, 18.722493, 0, 4345.534354000573, 4073.6598100004553, 8.659810000455309]
[4141, 16.665356, 0, 4373.249710000586, 4149.627867000489, 8.62786700048855]
[4336, 5.092801, 0, 4401.912511000598, 4341.231861000571, 5.231861000571371]
[4369, 6.19448, 0, 4453.11699100062, 4374.279710000586, 5.2797100005864195]
[3416, 75.43455, 0, 4469.371541000627, 3418.9497950001733, 2.9497950001732534]
[4244, 19.263949, 0, 4493.615490000638, 4251.058312000532, 7.058312000532169]
[3452, 73.655111, 0, 4511.630601000646, 3455.673221000189, 3.673221000189187]
[4436, 7.899965, 0, 4538.0505660006565, 4442.212511000615, 6.21251100061545]
[3669, 62.375007, 0, 4581.275573000675, 3675.911714000284, 6.911714000284064]
[3991, 42.434716, 0, 4587.840289000677, 3998.572988000423, 7.572988000422811]
[3736, 62.083531, 0, 4634.343820000698, 3743.741714000313, 7.741714000313095]
[4444, 17.005557, 0, 4663.939377000711, 4450.882511000619, 6.882511000619161]
[4113, 41.720042, 0, 4669.269419000713, 4121.069462000476, 8.069462000476051]
[3342, 102.596875, 0, 4673.966294000716, 3344.662842000141, 2.662842000141154]
[4608, 7.825002, 0, 4698.271296000726, 4613.860289000689, 5.860289000688681]
[4536, 14.962573, 0, 4709.45386900073, 4541.120566000658, 5.120566000658073]
[4381, 30.167975, 0, 4736.661844000742, 4387.029710000592, 6.0297100005918765]
[4685, 11.47921, 0, 4779.481054000761, 4689.276294000722, 4.276294000722373]
[3975, 65.505735, 0, 4799.38678900077, 3981.7429880004156, 6.7429880004156075]
[4579, 25.104419, 0, 4817.861208000778, 4585.365573000677, 6.365573000676704]
[4548, 30.624421, 0, 4837.885629000787, 4553.360566000663, 5.360566000663312]
[4559, 34.024485, 0, 4858.830114000796, 4565.090566000668, 6.090566000668332]
[4415, 48.984344, 0, 4873.094458000803, 4420.792511000606, 5.792511000606282]
[4761, 18.445225, 0, 4874.569683000804, 4764.211844000754, 3.211844000754354]
[4370, 74.531639, 0, 4927.651322000826, 4375.299710000587, 5.299710000586856]
[4902, 18.821774, 0, 4948.893096000836, 4902.629683000816, 0.6296830008159304]
[4961, 4.628793, 0, 4975.551889000847, 4961.653096000841, 0.6530960008412876]
[4772, 76.435601, 0, 4999.457490000857, 4775.941844000759, 3.9418440007593745]
[5016, 2.69177, 0, 5027.70926000087, 5017.317490000865, 1.3174900008652912]
[4999, 17.828513, 0, 5060.687773000885, 4999.977490000858, 0.9774900008578697]
[4993, 25.650548, 0, 5079.208321000892, 4993.921889000855, 0.921889000855117]
[4960, 50.879915, 0, 5101.528236000902, 4960.123096000841, 0.12309600084063277]
[5121, 3.330469, 0, 5131.448705000916, 5121.938236000911, 0.9382360009112745]
[5139, 2.381908, 0, 5146.120613000922, 5139.618705000919, 0.6187050009193626]
[5044, 49.068812, 0, 5152.319425000926, 5045.059260000878, 1.0592600008776571]
[5149, 9.637502, 0, 5169.806927000933, 5149.700613000924, 0.7006130009240223]
[5223, 4.574359, 0, 5242.821286000964, 5224.386927000956, 1.386927000956348]
[5115, 75.096962, 0, 5271.4882480009765, 5115.308236000908, 0.30823600090843684]
[5268, 1.702745, 0, 5278.330993000979, 5270.371286000976, 2.371286000976397]
[5258, 19.849051, 0, 5345.500044001008, 5259.661286000972, 1.6612860009718133]
[5244, 42.220764, 0, 5471.190808001062, 5245.381286000966, 1.3812860009657015]
[5386, 15.390761, 0, 5513.411569001079, 5388.860044001027, 2.8600440010268358]
[5204, 62.170677, 0, 5544.702246001093, 5204.496927000948, 0.49692700094783504]
[5207, 64.490856, 0, 5577.333102001107, 5207.556927000949, 0.5569270009491447]
[5500, 9.470069, 0, 5594.1331710011145, 5504.350808001076, 4.350808001076075]
[5599, 0.408358, 0, 5603.731529001118, 5603.323171001119, 4.323171001118681]
[5507, 11.016996, 0, 5619.058525001125, 5512.000808001079, 5.000808001079349]
[5593, 12.097649, 0, 5706.376174001163, 5597.203171001116, 4.203171001116061]
[5554, 18.173852, 0, 5722.88002600117, 5558.482246001099, 4.482246001099156]
[5626, 12.478256, 0, 5734.588282001176, 5629.77852500113, 3.7785250011302196]
[5334, 50.537451, 0, 5738.205733001178, 5335.970993001004, 1.9709930010039898]
[5497, 26.993398, 0, 5741.2591310011785, 5500.780808001075, 3.780808001074547]
[5757, 0.220542, 0, 5759.339673001186, 5759.119131001186, 2.1191310011863607]
[5362, 51.505358, 0, 5773.125031001193, 5363.870044001016, 1.87004400101614]
[5751, 8.162017, 0, 5789.6170480012, 5752.999131001184, 1.9991310011837413]
[5451, 46.211215, 0, 5799.528263001204, 5454.650044001055, 3.6500440010549937]
[5373, 62.083531, 0, 5813.901794001211, 5375.090044001021, 2.0900440010209422]
[5847, 7.8952, 0, 5894.376994001245, 5848.591794001226, 1.591794001225935]
[5881, 9.306063, 0, 5940.593057001265, 5883.781794001241, 2.7817940012409963]
[5810, 26.539809, 0, 5947.272866001268, 5811.26826300121, 1.2682630012095615]
[5944, 4.851827, 0, 5978.234693001282, 5946.723057001268, 2.723057001267989]
[5941, 6.485146, 0, 5985.359839001285, 5943.1530570012665, 2.153057001266461]
[5830, 31.83786, 0, 6025.997699001302, 5831.2517940012185, 1.2517940012185136]
[5969, 11.432265, 0, 6048.369964001312, 5972.272866001279, 3.2728660012789987]
[5411, 97.559432, 0, 6050.989396001313, 5414.360044001038, 3.3600440010377497]
[5805, 46.806661, 0, 6062.016057001318, 5805.658263001207, 0.6582630012071604]
[5858, 42.012042, 0, 6095.698099001333, 5860.321794001231, 2.3217940012309555]
[5958, 28.255605, 0, 6102.083704001336, 5961.052866001274, 3.0528660012741966]
[5985, 25.618272, 0, 6105.271976001337, 5988.429839001286, 3.429839001286382]
[6118, 12.987715, 0, 6170.539691001365, 6119.051976001343, 1.0519760013430641]
[6104, 24.03295, 0, 6196.592641001376, 6104.643704001337, 0.6437040013370279]
[6083, 31.909386, 0, 6200.072027001378, 6084.4660570013275, 1.4660570013274992]
[6107, 47.853176, 0, 6248.885203001399, 6107.831976001338, 0.831976001338262]
[6272, 24.801534, 0, 6322.63673700143, 6272.355203001409, 0.3552030014088814]
[6172, 117.012066, 0, 6414.96880300147, 6173.099691001366, 1.0996910013664092]
[6329, 32.857826, 0, 6415.336629001471, 6329.2767370014335, 0.2767370014335029]
[6449, 3.423711, 0, 6462.1803400014915, 6450.026629001486, 1.0266290014860715]
[6380, 32.293767, 0, 6473.704107001497, 6381.296737001456, 1.2967370014557673]
[6373, 76.883547, 0, 6574.56765400154, 6373.6467370014525, 0.6467370014524931]
[6593, 6.226012, 0, 6619.1736660015595, 6594.467654001549, 1.4676540015489081]
[6621, 6.057478, 0, 6646.781144001571, 6622.243666001561, 1.243666001560996]
[6657, 4.919709, 0, 6685.460853001588, 6659.031144001577, 2.0311440015766493]
[6451, 80.434858, 0, 6696.105711001592, 6452.066629001487, 1.0666290014869446]
[6718, 14.420241, 0, 6840.355952001653, 6720.085711001602, 2.085711001602249]
[6530, 67.987047, 0, 6869.412999001665, 6530.834107001521, 0.8341070015212608]
[6702, 20.09491, 0, 6873.087909001667, 6703.765711001595, 1.765711001595264]
[6722, 19.794098, 0, 6907.052007001682, 6724.675711001604, 2.6757110016042134]
[6950, 2.397772, 0, 6987.529779001717, 6956.022007001703, 6.022007001703059]
[6586, 61.466284, 0, 7046.656063001742, 6586.817654001546, 0.817654001545634]
[6846, 15.899719, 0, 7055.735782001746, 6851.075952001658, 5.075952001658152]
[6755, 28.175874, 0, 7104.3716560017665, 6758.335711001619, 3.3357110016186198]
[6667, 44.283605, 0, 7121.4952610017735, 6669.231144001581, 2.231144001581015]
[6955, 9.958605, 0, 7124.003866001774, 6961.6320070017055, 6.63200700170546]
[7023, 6.422704, 0, 7134.636570001779, 7031.399779001736, 8.399779001735624]
[6966, 10.420222, 0, 7142.716792001782, 6973.3620070017105, 7.362007001710481]
[6942, 15.862411, 0, 7188.479203001802, 6947.352007001699, 5.352007001699349]
[6655, 54.129603, 0, 7217.178806001814, 6656.481144001576, 1.481144001575558]
[6780, 33.665199, 0, 7219.3940050018155, 6783.8357110016295, 3.8357110016295337]
[7206, 3.216105, 0, 7246.650110001828, 7211.949203001812, 5.9492030018118385]
[6991, 18.460468, 0, 7256.300578001832, 6998.759779001722, 7.759779001721654]
[6986, 19.827767, 0, 7266.838345001836, 6993.6597790017195, 7.659779001719471]
[6903, 27.495132, 0, 7272.953477001839, 6907.572007001682, 4.572007001682323]
[7032, 21.364699, 0, 7304.9481760018525, 7041.08977900174, 9.089779001739771]
[7174, 12.119582, 0, 7305.587758001853, 7179.956792001798, 5.956792001798021]
[6800, 41.584253, 0, 7313.332011001857, 6804.235711001638, 4.235711001638265]
[6936, 30.426869, 0, 7322.948880001861, 6940.7220070016965, 4.722007001696511]
[6821, 43.105135, 0, 7337.344015001867, 6825.655711001647, 4.655711001647433]
[6963, 38.546723, 0, 7386.870738001889, 6969.792007001709, 6.792007001708953]
[7318, 22.385929, 0, 7444.896667001914, 7320.99201100186, 2.9920110018601918]
[7274, 40.389048, 0, 7496.295715001936, 7277.553477001841, 3.553477001841202]
[7512, 0.960052, 0, 7516.655767001945, 7513.645715001943, 1.6457150019432447]
[7565, 2.489151, 0, 7584.984918001974, 7568.175767001967, 3.1757670019669604]
[7533, 9.205101, 0, 7594.890019001978, 7535.025767001953, 2.0257670019527723]
[7337, 58.608916, 0, 7661.308935002006, 7339.394015001868, 2.394015001867956]
[7673, 6.214747, 0, 7745.173682002042, 7676.618935002013, 3.6189350020131315]
[7647, 14.251925, 0, 7802.555607002067, 7651.000019002002, 4.0000190020018636]
[6848, 115.771121, 0, 7835.476728002081, 6853.115952001659, 5.115952001659025]
[7837, 2.081102, 0, 7866.677830002094, 7842.116728002084, 5.116728002083619]
[7618, 24.59714, 0, 7884.124970002102, 7621.420019001989, 3.4200190019892034]
[7676, 18.018208, 0, 7888.743178002104, 7680.188935002015, 4.188935002014659]
[7720, 14.549331, 0, 7893.392509002107, 7725.578935002034, 5.578935002034086]
[7786, 13.999749, 0, 7934.702258002124, 7791.593682002062, 5.593682002062451]
[7277, 92.982267, 0, 7936.724525002125, 7280.6134770018425, 3.6134770018425115]
[7934, 3.299793, 0, 7966.614318002138, 7938.774525002126, 4.774525002126211]
[7934, 4.714379, 0, 7980.098697002144, 7938.264525002126, 4.264525002125993]
[7963, 4.241376, 0, 8003.810073002154, 7967.134318002139, 4.134318002138571]
[7545, 48.876758, 0, 8004.706831002155, 7547.265767001958, 2.265767001958011]
[8063, 4.405285, 0, 8112.222116002201, 8066.936831002182, 3.9368310021818615]
[7564, 60.487861, 0, 8140.769977002213, 7566.645767001966, 2.6457670019663055]
[7496, 75.902151, 0, 8152.402128002218, 7497.8357150019365, 1.835715001936478]
[7684, 46.585226, 0, 8158.617354002221, 7688.858935002018, 4.85893500201837]
[8012, 17.206346, 0, 8175.153700002228, 8015.42683100216, 3.4268310021598154]
[7804, 45.833371, 0, 8228.537071002253, 7809.19560700207, 5.195607002069664]
[8066, 20.771535, 0, 8245.13860600226, 8070.506831002183, 4.5068310021833895]
[7980, 33.390867, 0, 8256.759473002265, 7984.188697002146, 4.188697002146]
[7915, 46.305353, 0, 8290.734826002279, 7918.902509002118, 3.9025090021177675]
[7600, 88.273717, 0, 8346.098543002303, 7603.060019001981, 3.0600190019813454]
[8263, 18.710533, 0, 8360.599076002309, 8265.439473002269, 2.4394730022686417]
[8363, 2.57582, 0, 8374.454896002315, 8364.17907600231, 1.1790760023104667]
[8437, 1.691119, 0, 8446.566015002345, 8438.724896002343, 1.7248960023425752]
[8067, 69.769389, 0, 8467.245404002353, 8072.036831002184, 5.036831002184044]
[8488, 1.524009, 0, 8501.449413002369, 8490.715404002363, 2.715404002363357]
[8469, 6.383036, 0, 8510.002449002372, 8471.335404002355, 2.3354040023550624]
[8140, 72.096589, 0, 8525.409038002379, 8144.859977002215, 4.859977002214691]
[8446, 18.845788, 0, 8558.914826002394, 8448.106015002346, 2.1060150023458846]
[8397, 30.956594, 0, 8561.421420002394, 8398.434896002325, 1.4348960023253312]
[8257, 83.412041, 0, 8647.52346100243, 8258.809473002266, 1.809473002265804]
[8651, 0.426925, 0, 8652.550386002433, 8652.123461002433, 1.1234610024330323]
[8676, 15.471923, 0, 8738.712309002469, 8677.040386002443, 1.0403860024434834]
[8510, 55.40228, 0, 8743.714589002471, 8512.562449002373, 2.5624490023728868]
[8531, 51.515553, 0, 8744.250142002471, 8533.069038002383, 2.069038002382513]
[8457, 67.70585, 0, 8751.605992002475, 8459.32601500235, 2.3260150023506867]
[8765, 7.528187, 0, 8797.544179002494, 8765.38599200248, 0.38599200248063426]
[8765, 10.18274, 0, 8809.4669190025, 8765.89599200248, 0.8959920024808525]
[8840, 2.802138, 0, 8854.659057002518, 8841.606919002514, 1.6069190025136777]
[8859, 4.531735, 0, 8888.870792002534, 8861.299057002521, 2.2990570025212946]
[8785, 29.548733, 0, 8941.459525002556, 8786.80599200249, 1.805992002489802]
[8768, 47.025353, 0, 9031.254878002595, 8769.465992002482, 1.4659920024823805]
[8894, 20.842979, 0, 9033.137857002595, 8896.530792002537, 2.530792002537055]
[9007, 13.143391, 0, 9106.731248002627, 9010.319525002586, 3.3195250025855785]
[8802, 50.46844, 0, 9110.269688002629, 8803.674179002497, 1.6741790024971124]
[8859, 40.357397, 0, 9126.447085002636, 8860.789057002521, 1.7890570025210764]
[8738, 85.30099, 0, 9157.358075002649, 8739.74230900247, 1.742309002469483]
[9126, 6.373976, 0, 9166.412051002653, 9128.497085002637, 2.497085002636595]
[8992, 31.237971, 0, 9201.850022002669, 8995.019525002579, 3.01952500257903]
[9052, 26.8183, 0, 9225.63832200268, 9054.567857002605, 2.5678570026047964]
[9153, 14.905338, 0, 9239.823660002687, 9156.037085002648, 3.037085002648382]
[9192, 9.71714, 0, 9247.70080000269, 9194.982051002666, 2.982051002665685]
[9187, 14.713347, 0, 9260.164147002697, 9189.372051002663, 2.3720510026632837]
[9073, 49.276294, 0, 9294.620441002711, 9076.497857002614, 3.4978570026141824]
[9306, 3.341724, 0, 9312.822165002719, 9306.360441002716, 0.3604410027164704]
[8918, 91.826746, 0, 9317.748911002722, 8921.010792002548, 3.0107920025475323]
[9389, 4.999639, 0, 9399.159639000014, 9389.48000000001, 0.4800000000104774]
[9365, 28.824522, 0, 9399.494161000015, 9365, 0]
[9432, 14.11238, 0, 9446.392380000007, 9432, 0]
[9462, 11.969116, 0, 9474.199116000005, 9462, 0]
[9497, 0.478046, 0, 9497.478046, 9497, 0]
[9510, 17.951511, 0, 9549.211511000016, 9510, 0]
[9512, 24.394128, 0, 9565.935639000023, 9512.04, 0.040000000000873115]
[9575, 4.917551, 0, 9594.923190000036, 9576.145639000028, 1.145639000027586]
[9535, 23.0912, 0, 9601.65439000004, 9536.010000000011, 1.0100000000111322]
[9619, 1.250726, 0, 9623.33511600005, 9620.024390000048, 1.024390000047788]
[9569, 57.686745, 0, 9702.581861000084, 9570.025639000025, 1.0256390000249667]
[9566, 81.028937, 0, 9724.550798000093, 9566.455639000023, 0.4556390000234387]
[9728, 6.630971, 0, 9734.760971000003, 9728, 0]
[9747, 1.340587, 0, 9748.360587000001, 9747, 0]
[9946, 5.76203, 0, 9951.872030000002, 9946, 0]
[9966, 2.08699, 0, 9968.12699, 9966, 0]
[9978, 29.185653, 0, 10014.395653000016, 9978, 0]
[10001, 9.377314, 0, 10017.332967000017, 10001.46000000001, 0.4600000000100408]
[10121, 21.488125, 0, 10145.45812500001, 10121, 0]
[10151, 6.134886, 0, 10172.123011000022, 10151.588125000013, 0.5881250000129512]
[10141, 15.777089, 0, 10187.710100000028, 10141.400000000009, 0.40000000000873115]
[10164, 19.182279, 0, 10216.46237900004, 10165.358125000019, 1.3581250000188447]
[10233, 2.294808, 0, 10242.777187000052, 10234.322379000048, 1.322379000048386]
[10206, 18.116856, 0, 10259.22404300006, 10206.590100000036, 0.5901000000358181]
[10142, 59.969784, 0, 10319.883827000087, 10142.93000000001, 0.930000000009386]
[10231, 34.526721, 0, 10357.150548000103, 10231.772379000047, 0.7723790000472945]
[10289, 26.296857, 0, 10389.587405000117, 10290.344043000074, 1.3440430000737251]
[10249, 39.239641, 0, 10391.367046000118, 10250.437187000056, 1.4371870000559284]
[10327, 24.303425, 0, 10405.960471000124, 10328.05382700009, 1.0538270000906778]
[10371, 16.767652, 0, 10411.848123000127, 10372.46054800011, 1.460548000110066]
[10410, 29.377611, 0, 10440.79573400014, 10410.050471000126, 0.050471000125980936]
[10537, 10.756411, 0, 10635.036411000083, 10539.410000000042, 2.4100000000416912]
[10560, 7.616569, 0, 10638.222980000084, 10563.890000000052, 3.8900000000521686]
[10470, 33.19644, 0, 10681.779420000103, 10470.050000000012, 0.05000000001200533]
[10638, 11.079186, 0, 10771.118606000142, 10641.802980000086, 3.8029800000858813]
[10552, 21.698745, 0, 10789.68735100015, 10555.220000000048, 3.220000000048458]
[10504, 32.269599, 0, 10805.266950000156, 10505.750000000027, 1.7500000000272848]
[10681, 13.99391, 0, 10839.43086000017, 10686.379420000105, 5.379420000104801]
[10580, 24.501678, 0, 10849.132538000174, 10584.29000000006, 4.2900000000609]
[10849, 4.94345, 0, 10897.015988000196, 10852.712538000176, 3.7125380001762096]
[10675, 20.738618, 0, 10902.874606000198, 10680.562980000102, 5.5629800001024705]
[10653, 23.724485, 0, 10912.289091000202, 10657.612980000093, 4.612980000092648]
[10642, 25.106533, 0, 10916.995624000205, 10646.392980000088, 4.392980000087846]
[10894, 2.85546, 0, 10924.501084000209, 10899.065988000197, 5.0659880001967394]
[10543, 40.374976, 0, 10957.016060000222, 10546.040000000045, 3.040000000044529]
[10482, 57.103721, 0, 10999.45978100024, 10483.310000000018, 1.3100000000176806]
[10442, 94.976706, 0, 11043.806487000258, 10442, 0]
[10891, 18.722493, 0, 11087.898980000276, 10896.062538000195, 5.062538000194763]
[10812, 28.377958, 0, 11102.056938000282, 10816.49695000016, 4.496950000160723]
[11093, 0.977073, 0, 11104.074011000283, 11098.108980000281, 5.108980000281008]
[11054, 7.122625, 0, 11133.786636000295, 11058.606487000265, 4.6064870002646785]
[11034, 12.966549, 0, 11166.90318500031, 11038.739781000257, 4.7397810002566985]
[10873, 30.000761, 0, 11179.153946000315, 10877.192538000187, 4.192538000186687]
[10481, 75.879171, 0, 11180.563117000316, 10481.780000000017, 0.7800000000170257]
[10940, 40.771489, 0, 11295.084606000366, 10944.401084000217, 4.401084000217452]
[10921, 46.104598, 0, 11315.599204000375, 10925.02108400021, 4.021084000209157]
[10997, 44.247569, 0, 11344.926773000387, 11001.50978100024, 4.509781000240764]
[10909, 57.319482, 0, 11362.086255000395, 10913.829091000203, 4.829091000203334]
[10947, 55.332715, 0, 11368.038970000398, 10952.05108400022, 5.051084000220726]
[11102, 41.489201, 0, 11369.558171000399, 11107.144011000284, 5.144011000284081]
[11396, 10.833824, 0, 11417.841995000419, 11396.08817100041, 0.08817100041051162]
[11228, 72.422347, 0, 11428.984342000424, 11231.063117000338, 3.063117000338025]
[11464, 3.770524, 0, 11471.510524000005, 11464.100000000002, 0.10000000000218279]
[11459, 18.844072, 0, 11482.06459600001, 11459, 0]
[11532, 7.725342, 0, 11539.875342000003, 11532, 0]
[11583, 9.515298, 0, 11613.35529800003, 11583.250000000016, 0.2500000000163709]
[11545, 56.785999, 0, 11658.531297000049, 11545, 0]
[11649, 3.483292, 0, 11668.204589000054, 11651.105298000046, 2.1052980000458774]
[11623, 16.220293, 0, 11708.214882000071, 11624.075298000034, 1.0752980000343086]
[11703, 0.825174, 0, 11708.550056000071, 11705.44458900007, 2.4445890000697545]
[11609, 28.858044, 0, 11743.088100000086, 11610.280000000028, 1.2800000000279397]
[11666, 36.174474, 0, 11803.962574000112, 11668.214589000054, 2.21458900005382]
[11583, 57.963593, 0, 11804.946167000113, 11583.760000000017, 0.7600000000165892]
[11848, 3.344795, 0, 11858.340962000137, 11848.816167000132, 0.8161670001318271]
[11623, 93.186072, 0, 11896.787034000154, 11624.585298000035, 1.585298000034527]
[11897, 8.171633, 0, 11922.468667000165, 11897.817034000154, 0.8170340001543082]
[11817, 54.527182, 0, 11942.395849000173, 11817.196167000118, 0.1961670001182938]
[11890, 21.644068, 0, 11943.569917000174, 11890.99096200015, 0.9909620001508301]
[12064, 0.432498, 0, 12065.35249800002, 12064.92000000002, 0.9200000000200816]
[12050, 16.270644, 0, 12092.153142000032, 12050.130000000014, 0.13000000001375156]
[12018, 59.460502, 0, 12116.593644000042, 12018, 0]
[12065, 28.891604, 0, 12125.155248000046, 12066.38249800002, 1.3824980000208598]
[12206, 45.215395, 0, 12317.395395000047, 12206, 0]
[12226, 29.752907, 0, 12329.898302000052, 12226.400000000009, 0.40000000000873115]
[12260, 25.988287, 0, 12345.69658900006, 12261.080000000024, 1.080000000023574]
[12228, 87.740293, 0, 12411.736882000088, 12228.95000000001, 0.9500000000098225]
[12385, 36.150024, 0, 12435.3569060001, 12385.486589000076, 0.4865890000764921]
[12445, 12.862348, 0, 12458.112348000006, 12445, 0]
[12513, 2.798117, 0, 12515.848117000001, 12513, 0]
[12584, 1.222104, 0, 12586.402104000004, 12584.140000000003, 0.1400000000030559]
[12577, 27.178584, 0, 12605.970688000012, 12577, 0]
[12615, 29.275405, 0, 12659.64540500002, 12615, 0]
[12742, 7.771572, 0, 12812.926977000085, 12745.335405000056, 3.3354050000561983]
[12707, 15.229093, 0, 12824.38607000009, 12708.61540500004, 1.6154050000404823]
[12736, 12.422796, 0, 12840.628866000097, 12738.705405000053, 2.7054050000533607]
[12673, 37.077661, 0, 12918.23652700013, 12674.445405000026, 1.4454050000258576]
[12656, 47.078077, 0, 12935.664604000138, 12656.820000000018, 0.8200000000178989]
[12631, 62.981537, 0, 12958.086141000147, 12631.320000000007, 0.3200000000069849]
[12966, 1.201132, 0, 12979.207273000156, 12969.826141000152, 3.8261410001523473]
[12668, 50.84998, 0, 13005.067253000168, 12668.835405000023, 0.8354050000234565]
[12938, 9.291084, 0, 13011.998337000172, 12940.26460400014, 2.264604000140025]
[12959, 12.955267, 0, 13065.503604000194, 12962.176141000149, 3.176141000149073]
[12754, 42.851969, 0, 13084.225573000202, 12758.085405000062, 4.085405000061655]
[13045, 5.588354, 0, 13097.583927000207, 13048.728337000188, 3.728337000187821]
[12863, 30.528015, 0, 13098.641942000208, 12865.628866000108, 2.6288660001082462]
[13006, 15.491864, 0, 13127.70380600022, 13009.15725300017, 3.1572530001703853]
[13025, 15.977592, 0, 13150.631398000229, 13028.328337000179, 3.32833700017909]
[13159, 0.777217, 0, 13166.728615000236, 13162.371398000234, 3.3713980002339667]
[12943, 35.253177, 0, 13219.52179200026, 12945.874604000142, 2.8746040001424262]
[12718, 71.425779, 0, 13253.107571000273, 12720.345405000046, 2.3454050000455027]
[13156, 17.788729, 0, 13286.046300000287, 13158.801398000232, 2.801398000232439]
[13065, 35.140717, 0, 13329.037017000306, 13069.083604000196, 4.083604000195919]
[13125, 29.511982, 0, 13346.398999000314, 13128.22380600022, 3.2238060002200655]
[13296, 6.184352, 0, 13351.183351000316, 13299.316300000293, 3.3163000002932677]
[13343, 4.192904, 0, 13378.926255000328, 13346.408999000314, 3.4089990003139974]
[12953, 55.448747, 0, 13379.895002000329, 12956.074604000147, 3.074604000146792]
[13105, 40.448925, 0, 13407.893927000341, 13107.831942000212, 2.8319420002117113]
[13303, 17.065329, 0, 13449.279256000358, 13306.966300000297, 3.966300000296542]
[13361, 11.520852, 0, 13462.570108000364, 13364.453351000322, 3.4533510003220727]
[13420, 5.716578, 0, 13474.526686000368, 13423.713927000348, 3.7139270003481215]
[13433, 6.2463, 0, 13489.572986000376, 13437.483927000354, 4.483927000354015]
[13294, 27.374039, 0, 13521.06702500039, 13296.766300000292, 2.7663000002921763]
[13415, 14.143171, 0, 13538.560196000397, 13418.103927000346, 3.1039270003457204]
[13569, 0.718081, 0, 13578.568277000415, 13573.250196000412, 4.250196000411961]
[13192, 48.404235, 0, 13578.982512000415, 13195.298615000249, 3.298615000248901]
[13367, 25.988287, 0, 13586.110799000418, 13371.083351000325, 4.08335100032491]
[13480, 13.143391, 0, 13593.404190000421, 13483.206686000372, 3.2066860003724287]
[13524, 8.784978, 0, 13598.799168000423, 13527.707025000393, 3.707025000392605]
[13596, 1.750265, 0, 13609.259433000429, 13598.809168000424, 2.809168000423597]
[13394, 30.751745, 0, 13639.101178000441, 13397.245002000336, 3.2450020003361715]
[13600, 12.324605, 0, 13671.055783000455, 13602.889168000425, 2.889168000425343]
[13508, 24.738817, 0, 13677.424600000457, 13512.022986000386, 4.022986000385572]
[13558, 26.653121, 0, 13701.557721000467, 13562.030196000407, 4.030196000407159]
[13266, 67.220009, 0, 13711.477730000472, 13268.92757100028, 2.9275710002802953]
[13497, 46.797946, 0, 13731.675676000481, 13500.29298600038, 3.2929860003805516]
[13732, 3.876605, 0, 13743.792281000486, 13732.705676000482, 0.7056760004816169]
[13800, 29.470385, 0, 13927.872666000565, 13801.43228100051, 1.4322810005105566]
[13914, 6.570505, 0, 13954.983171000576, 13916.18228100056, 2.1822810005596693]
[13797, 41.372625, 0, 13987.49579600059, 13797.862281000509, 0.8622810005090287]
[13932, 13.332702, 0, 14003.648498000597, 13934.512666000568, 2.5126660005680606]
[14004, 5.523346, 0, 14048.561844000616, 14006.208498000598, 2.2084980005984107]
[14057, 6.856799, 0, 14130.52864300065, 14060.811844000622, 3.8118440006219316]
